video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
8932,0.8747440490839243,34,0.7732835620840395,9
8933,0.8237651959699145,33,0.7796091811513104,11
8934,0.8398924981025515,33,0.7679760530071653,14
8935,0.8343893270215725,33,0.7645746860916844,11
8937,0.8632446506342896,34,0.7864430979086108,10
8938,0.8924199410350624,42,0.7588612829670129,10
8940,0.8646190289163913,30,0.7793874193253926,13
8942,0.8651145342988876,33,0.7872786519787002,11
8944,0.8675148796241884,33,0.7818958759918007,13
8945,0.8768105456784255,33,0.7962182764229544,15
8946,0.8458661330517465,34,0.7847856821741921,18
8948,0.8417573818275318,33,0.7545819566327814,16
8949,0.8797678637716079,35,0.7841944090902181,11
8950,0.869103499764515,34,0.7804895560725161,10
8952,0.8624764434885975,35,0.7707721749973271,10
8953,0.8724752507246076,33,0.7610779882549572,12
8954,0.8426622604523202,35,0.7772141644571955,18
8955,0.8671672703725597,34,0.7959523772542807,12
8956,0.8330265237322274,33,0.7546066426663574,11
8957,0.8690800162828377,34,0.772317327047823,13
8959,0.8440963158112332,31,0.770699127052706,20
8960,0.8626997918713737,45,0.7997426066939137,14
8961,0.8624734050024461,34,0.7891545354741815,10
8962,0.8758102142303483,33,0.7739891327694772,11
8963,0.8873746809117514,34,0.779404075973629,13
8964,0.8506390895554639,33,0.7694220565134103,10
8965,0.882055704122993,33,0.7848030552948906,12
8967,0.8406035775133157,32,0.7545823228046279,12
8968,0.8912552710140828,32,0.8017911522282748,10
8969,0.8365659646265807,33,0.7568097275385253,13
8970,0.8409878300419761,32,0.7350814749386034,14
8972,0.8776093939491024,31,0.775021819853515,14
8973,0.8670612662108873,34,0.7874973222768582,10
8974,0.8434263698941383,35,0.7639132834733485,11
8976,0.8126413636708623,33,0.7576389515194001,20
8977,0.8258686250971425,35,0.7575092845428639,11
8978,0.8500667142013966,33,0.7318448664678512,12
8979,0.863130952548302,38,0.7681524754858626,11
8980,0.8981261317326392,32,0.7643249940127819,15
8981,0.8727862729049155,33,0.7784337189446388,22
8983,0.8888195793093701,34,0.7864371037361036,12
8984,0.8319266014787978,33,0.7596104544440023,17
8985,0.8664526658344198,31,0.7923496179222433,10
8986,0.837568037436232,37,0.761906320551882,10
8987,0.821796462060757,55,0.7547944563583826,16
8988,0.8632041021157131,33,0.7694985693939955,14
8989,0.8714333165686078,33,0.7811288135687238,10
8990,0.8317893337849476,47,0.7688395963382783,11
8992,0.872229819014994,33,0.7797800191216718,11
8994,0.8342267688885054,34,0.7447515268856654,11
8995,0.8641458593562586,33,0.788235786788431,10
8997,0.8594535599792047,32,0.7804135724236618,12
8998,0.8472237780006222,34,0.7647854876576557,13
8999,0.8453937154069986,34,0.7465854243019774,9
9000,0.8716905246032659,55,0.783458485968734,11
9001,0.8607000368030336,34,0.7712475110371002,22
9003,0.8535585031248328,33,0.7753996865617495,13
9004,0.876924628082935,32,0.7825791041371681,10
9005,0.8831647839789399,34,0.7830238980451837,9
9006,0.8697491807883871,50,0.7743840279358513,17
9007,0.851401354671829,33,0.7702366819816471,10
9008,0.8562132526808991,32,0.7874354304657505,11
9009,0.8974637209082853,34,0.7826148983956281,10
9010,0.8661473344710089,31,0.7669106174104807,10
9011,0.8634204741872622,37,0.7736351276614284,14
9012,0.7939807609800591,31,0.7582119820201774,23
9013,0.8564621005953729,33,0.7329914466640509,13
9014,0.8982800358044984,34,0.7878047999397649,14
9016,0.8638547848970268,33,0.7724823369607473,18
9017,0.8650033848425049,34,0.7719202949392763,23
9018,0.8605578231664459,33,0.7749507734763952,14
9020,0.8681640515512986,39,0.7777077279774727,14
9022,0.8652329337934489,32,0.768693616717649,9
9025,0.8973147802843933,34,0.7843487893936396,10
9026,0.8711825171994985,33,0.7850365904024115,11
9027,0.8883976412602229,32,0.7924705183004257,15
9028,0.8671313558937203,65,0.7670430569601167,14
9031,0.8582692258984913,34,0.776487843637632,10
9032,0.8800339832302668,34,0.7746379020316667,24
9033,0.8699851385676701,47,0.7879872099019684,10
9034,0.8152796200577286,88,0.7643282001244388,15
9035,0.8432391661278996,33,0.7642802952830486,28
9037,0.8387961029717823,38,0.7745478655012942,14
9038,0.8604483940746638,34,0.7630915977681824,12
9039,0.8521444529680604,34,0.7666942935486268,13
9041,0.8709516868076151,34,0.7633889629393286,10
9042,0.8384758374311201,37,0.7879421401374963,11
9044,0.8448124533659302,36,0.7599988124686043,12
9045,0.8669023949954481,32,0.7808280161752763,10
9047,0.7976601984051095,44,0.7462831525578447,10
9048,0.8759478296278119,33,0.7775901413448569,12
9050,0.8752006017431015,59,0.7949649537394807,17
9052,0.8997824189895911,34,0.7678925665375254,15
9053,0.8736498248960256,33,0.7933748695195569,11
9055,0.8563629517273982,33,0.7769088424457553,9
9056,0.870129413306384,30,0.7605721833627663,11
9057,0.7876747546646212,33,0.7437746570062242,15
9058,0.8328839676311711,33,0.7568523030294553,10
9059,0.8605922520813856,32,0.756990175568515,10
9060,0.8634665555059927,34,0.779380378957328,10
9061,0.8696692635008034,33,0.7777748475229789,9
9063,0.8442368192838847,74,0.7666091695869908,25
9064,0.879965290037859,33,0.7743913970366799,12
9065,0.8652835099973145,33,0.7627686338065374,11
9066,0.8226678799795208,34,0.7427108752451798,9
9067,0.8777116244885643,43,0.7815559402007133,10
9068,0.8726609664103888,70,0.7740663999072815,24
9069,0.8307788002323087,34,0.749383676487486,13
9070,0.8830148845887339,34,0.7843875863190117,10
9071,0.8616742647194278,31,0.7832007067786095,19
9072,0.8429620235595788,32,0.7518865208961816,11
9073,0.8477821327182004,34,0.7732355411614799,17
9074,0.8705955795592257,55,0.7911548655940737,10
9075,0.8472089723140694,48,0.7440280487138708,23
9076,0.8567410791691211,32,0.7802067519259935,10
9078,0.8692269694302236,34,0.7848967572716604,11
9079,0.863415769866759,44,0.7725894138477092,11
9082,0.8693207585298516,32,0.7729070270630922,10
9083,0.8718239277528387,33,0.7896001635915756,10
9084,0.8712067065035146,34,0.7899039977265189,12
9086,0.8499647692461775,33,0.7646187070994186,14
9088,0.8798079908312179,34,0.7921182173718309,10
9089,0.877297693942421,33,0.8028407879701877,12
9090,0.8186630054490696,34,0.783675322435413,11
9091,0.8704622809675494,45,0.7726037646105073,10
9092,0.8286470724118039,34,0.7601721169754915,13
9093,0.8642322185302432,33,0.7679361794028893,12
9094,0.875707945748585,35,0.773378371805397,10
9095,0.892401869214332,34,0.7860056590166729,10
9096,0.8498188237194817,34,0.7700994469289539,14
9097,0.9000734143824729,33,0.7988678625668425,22
9098,0.8857906534515875,41,0.7948196710567522,11
9100,0.856143181507793,32,0.7818736147556646,10
9101,0.8629235441253115,33,0.75538589846097,11
9102,0.8369623932479867,32,0.7600084348358059,12
9103,0.856592402378646,33,0.7571598611020438,10
9105,0.843071999545883,36,0.7803437209567272,9
9106,0.8364623578459194,34,0.7629865615507757,16
9107,0.8457466073815508,56,0.7787092707134606,10
9108,0.8470027771095753,33,0.7805493447467419,9
9109,0.8618633514768177,32,0.7644406421401468,11
9110,0.8535596756332465,32,0.7699541379408563,13
9112,0.9002553911271516,34,0.7905685239783341,22
9113,0.8431036503636676,40,0.7432081685522433,10
9114,0.8959684471403334,33,0.7731420409697406,12
9115,0.8751472063616496,36,0.7734647713344321,13
9116,0.822017214961287,32,0.7572474515510893,10
9117,0.8494048985312256,33,0.7754243384517964,11
9118,0.8196670264429877,33,0.7039216048310322,10
9119,0.8351667794909954,33,0.764389988062169,12
9120,0.8574250286291164,46,0.777551415445779,21
9121,0.8649514044142126,34,0.7820528841823589,13
9123,0.855342483762029,34,0.7668735092296735,12
9125,0.8709853871565423,33,0.7785081303462722,15
9127,0.8254394964474315,33,0.7553392423242222,17
9128,0.8244841512351424,33,0.757031920789144,11
9130,0.8741330487734656,33,0.7735237380339195,10
9131,0.8803602559116992,33,0.7637854610525763,11
9132,0.8217807012144152,33,0.7623886309909543,10
9133,0.8500922155596788,34,0.7414967403080486,10
9134,0.8657880666102269,34,0.7755252909523717,13
9135,0.8648476630827274,34,0.7747931193124874,13
9137,0.8441218718077638,34,0.7664275630115854,10
9138,0.8625102929588284,33,0.7569970533888176,10
9139,0.8432736503533946,33,0.77351541858641,11
9140,0.9034147980560212,56,0.7871694268423916,15
9141,0.8848878973245473,59,0.7958061070018955,10
9142,0.8248579194914443,92,0.7705306204735841,29
9143,0.8782387175703401,33,0.817315128319478,10
9145,0.835399638210877,45,0.7621918461172871,10
9147,0.8500021114800939,32,0.768185679876109,13
9150,0.8693406504010484,34,0.780907762218725,12
9151,0.8364704530696935,31,0.7598462349726549,14
9152,0.8743669657751026,33,0.7733548005644566,10
9153,0.8641348479442105,34,0.7618019100473787,17
9155,0.8218405412899336,47,0.76501162829203,10
9157,0.868699270799951,34,0.7875876798483835,12
9158,0.8680604798876231,34,0.7750970209760856,15
9159,0.8606756284905522,33,0.7627153602332174,18
9160,0.8300681867737614,32,0.7679217394193925,9
9162,0.8441070167344652,34,0.7641618096023701,13
9163,0.8569703930338299,38,0.7627647252423965,12
9165,0.8394283077549561,34,0.7285187633593839,11
9166,0.8875334426355678,37,0.7863322117866102,12
9167,0.892261539089667,80,0.7890945517214711,20
9168,0.8656135978104896,34,0.7640656832512999,10
9169,0.860615456265361,34,0.7703530516309318,11
9170,0.8569830162613278,33,0.7894609353700855,12
9171,0.8506812867315348,34,0.7709758293168786,10
9172,0.8667516604769935,31,0.7508711979343168,12
9174,0.8256962437084677,34,0.7523456145275689,10
9175,0.849429932019947,33,0.7621929649781207,10
9176,0.8468170330381888,33,0.7610688089735829,13
9177,0.8707580689392802,33,0.7519783711690353,10
9179,0.8690886486643185,34,0.783997577135717,19
9180,0.8439973581093907,34,0.7573289591725693,18
9181,0.8433701131791804,34,0.7446986042923043,15
9183,0.8532373086524087,33,0.7312064908742504,13
9184,0.8023557735007792,31,0.7604364965739395,9
9185,0.8774124273713301,34,0.7805988061169089,11
9186,0.7971167068791817,44,0.7581299409846884,11
9187,0.8739453299079524,37,0.7680215788136436,26
9188,0.8646418507392182,34,0.767342054873843,10
9190,0.8796341914411261,33,0.7682623655909024,10
9191,0.8606997670344363,31,0.7668417792132118,13
9192,0.8829519019489066,34,0.8025717323980169,11
9193,0.8929623301358953,36,0.7867958261652368,18
9194,0.921384995169269,41,0.8091862220190751,11
9197,0.8881454711945168,33,0.787538904440761,12
9198,0.8266442881023833,34,0.7648971487639392,13
9202,0.8637404989067738,33,0.7766886515940958,13
9203,0.8710206903214286,33,0.7664117733318115,13
9204,0.880006634529278,34,0.7997215620464437,15
9205,0.8567729503576279,35,0.7644461407748907,14
9206,0.8127868868060972,33,0.7244001615390152,13
9207,0.8300461289148753,33,0.7767852174818713,12
9208,0.8490874793994585,34,0.7491025070801031,12
9209,0.8101789479630751,33,0.7556689999949607,12
9210,0.8898208469906516,37,0.7907260425963458,10
9211,0.8354223611656714,33,0.7769575784853702,12
9212,0.8241651695929106,44,0.7636655127484303,13
9213,0.8484605897065333,68,0.7787429049743749,22
9214,0.8622440483879352,33,0.7923456571225157,10
9215,0.8571858200848601,32,0.7724304574428327,13
9216,0.8659326305889437,32,0.8015847988513445,14
9217,0.8482591166578322,35,0.7627693939210877,21
9218,0.8370178261475306,33,0.7588471321216339,13
9219,0.8806622506692855,33,0.780057045511609,21
9220,0.8769586664715783,33,0.783344315994557,11
9221,0.8813691693688418,34,0.8044228227617498,12
9222,0.8088204396859755,43,0.7673186327741588,16
9223,0.8762629849054163,33,0.7737282564426263,12
9224,0.8781111325813103,34,0.7959059422641984,14
9225,0.8543086954112811,34,0.7764653309925672,13
9226,0.8606545148418611,34,0.7620592218045166,12
9227,0.8586718758418065,37,0.7555424713414545,9
9228,0.8566376634989247,33,0.7590004128768176,10
9229,0.8763639862792516,33,0.7742646502857841,15
9230,0.8233623758072821,33,0.7648128575421705,10
9231,0.8315628309794069,47,0.77831804930068,10
9232,0.9003260433242267,33,0.7782270742967732,12
9234,0.8880874679624935,48,0.7799453256679604,14
9235,0.8578961751439222,32,0.7756876548572406,14
9236,0.8603030575608195,32,0.7746789742417333,20
9239,0.8140413825670917,50,0.7512937879042153,15
9240,0.8757020877419532,53,0.7994369300939015,16
9241,0.8649704061618617,34,0.7719627021380256,10
9242,0.8687654378722258,34,0.7893519835557345,10
9243,0.8352022789958967,34,0.7429697396485893,14
9245,0.8458871680059372,34,0.7571864706078856,12
9246,0.8737120739856366,34,0.777260833391016,9
9247,0.8605521075538759,52,0.7792653142399589,11
9248,0.8828272906477244,34,0.7613814350709263,13
9249,0.9127924691244275,32,0.7928235204927768,12
9250,0.8376246033456611,31,0.7528728487989589,9
9251,0.875951848799827,32,0.7750500932607619,17
9252,0.8739910904292241,34,0.7694495651154905,10
9253,0.825561521555496,32,0.7637696902236087,13
9254,0.8939362119729055,34,0.7958489047888727,12
9255,0.8852502964826022,33,0.7508939159933368,11
9256,0.8512318784463558,33,0.768670637766496,10
9257,0.8523358836497621,41,0.7755802874282918,12
9258,0.8424397229687597,52,0.7519767228577131,13
9259,0.8545094112952544,33,0.772042536608053,15
9260,0.8613119877526927,33,0.7757979241743598,10
9261,0.8756863358831957,33,0.7862861360479897,15
9262,0.902937054746614,47,0.7757188547350331,16
9263,0.907551590016554,33,0.7746925401117662,13
9266,0.8948600564719891,35,0.7681076432848231,11
9268,0.861248684417431,32,0.7801815494905868,17
9269,0.8322096627142914,33,0.7774053302404756,9
9270,0.8456139667083774,33,0.765242397426633,18
9271,0.888065180197281,34,0.7784678983612052,14
9273,0.868405655678143,47,0.7956076907908656,13
9275,0.8666536478655221,34,0.7870014251491941,15
9276,0.8587408900497868,33,0.7821746308042602,10
9277,0.8650227406799244,33,0.7766982411694653,9
9278,0.8630835408427359,34,0.7689912073295455,11
9280,0.8777151139970145,34,0.7947579411097405,12
9282,0.8731302994617488,35,0.7712829578334406,14
9283,0.8588700114655721,37,0.7613991593783239,13
9284,0.8558178992289671,32,0.7783861400105754,13
9288,0.8478105111238735,34,0.772110047865436,16
9289,0.8297980063660827,34,0.7484127866309771,10
9290,0.8769755916666836,32,0.7680610584565443,12
9291,0.8507161356825779,57,0.7634482522471214,24
9292,0.899061859357344,34,0.7674515927455812,9
9293,0.8465338497600225,34,0.7503445234817067,12
9294,0.8536729014682369,34,0.7755205341775055,10
9295,0.847404280788682,34,0.7603412943001664,10
9296,0.8337895226814056,32,0.7713190170247618,18
9297,0.9142371139419295,32,0.7749907834154802,18
9298,0.8786228466968622,48,0.7773762400914926,11
9299,0.8769628743044781,35,0.7810997874769056,13
9300,0.8673332301505075,33,0.7701831121138082,12
9301,0.8519678161364452,34,0.7881804581488339,14
9302,0.8626152141813248,34,0.7665661255866899,17
9303,0.8887225552717792,58,0.771554959823522,16
9304,0.8683011737551268,32,0.7672623210625069,16
9305,0.8596037991854578,34,0.7611285894565221,12
9307,0.8641595177594832,34,0.790341644076362,14
9309,0.8325121863736329,33,0.771037280256988,11
9310,0.8511932271101871,38,0.7788042047803221,12
9311,0.8187872161914097,33,0.7732297080665967,12
9312,0.8534799535748917,34,0.7745293035839728,12
9313,0.8541205483130659,34,0.7779830281082004,10
9315,0.8696661029699803,32,0.7659337448990977,13
9316,0.844666357158885,32,0.755404782789707,15
9317,0.8397882960195443,54,0.7588014709874024,16
9318,0.8323403342873875,54,0.759039518486556,13
9319,0.8699696676951967,34,0.7808513452454399,10
9321,0.8530664754293255,32,0.7664438881416296,10
9322,0.8868162136880714,33,0.7803481289663029,10
9323,0.8488731051486206,32,0.7652493473897668,12
9324,0.8459228009748642,42,0.7725205090771247,9
9327,0.8928431540781403,48,0.774125920400141,12
9328,0.8308475307990829,33,0.7753391756412203,11
9329,0.8211408033023758,34,0.7524781956515482,11
9330,0.8585718300705908,33,0.7732830155558194,10
9331,0.8176077270649249,34,0.7392368382108948,11
9333,0.8802153142651199,34,0.783742983247848,11
9334,0.8453607266904395,82,0.7603509751396,15
9335,0.8538349924237765,33,0.7735002806785549,10
9337,0.841850699591965,58,0.7603592628995888,11
9339,0.8516390740975591,33,0.7713539903249609,12
9341,0.8972830161245311,38,0.8051709514573324,11
9342,0.8606302777573858,34,0.7685347569527141,21
9343,0.8753952675379156,34,0.7653690234102999,13
9344,0.8582536781512073,34,0.7751614111046428,10
9345,0.8834235548913776,34,0.7749130602828413,15
9347,0.8731303734522939,32,0.7905436054743707,13
9348,0.8949342302088817,34,0.7765157147089856,10
9349,0.8406002152503331,35,0.7845809676912614,11
9350,0.8504139786515594,33,0.7855218063411762,12
9353,0.8924241706452402,33,0.7402785427546287,12
9354,0.8405758869695179,33,0.7701449864078052,13
9356,0.850726430510345,33,0.7783232588778056,15
9357,0.886870632176704,34,0.7792019704586345,10
9358,0.8218416034361017,32,0.7786244379612153,10
9359,0.844553884687707,40,0.7838500727219014,12
9360,0.8471124982741486,33,0.7750109748267304,11
9361,0.8562788089783775,55,0.7666513805093131,20
9362,0.8797507360051209,35,0.7936400019718631,10
9365,0.8733639177915374,60,0.7782749423436001,15
9366,0.8591266227796185,33,0.7723211464683815,10
9367,0.8777463792504597,45,0.767933401796575,11
9368,0.8813173973314914,31,0.7624300283366261,15
9369,0.8589907612494128,45,0.764251094191453,16
9370,0.8396340096299469,34,0.7581337683617912,14
9371,0.8777482258990408,44,0.7868454967593321,9
9372,0.8262732707910602,33,0.7402861268945777,10
9373,0.8603153721848646,35,0.7794895962609741,9
9374,0.836586263726592,32,0.7704013467201009,14
9375,0.8333059630967184,32,0.7677109035741521,9
9376,0.83208416444147,34,0.7509685741138249,14
9377,0.8466844340370905,34,0.7815600816434009,15
9379,0.8667844184139927,34,0.7728246079579637,11
9380,0.8619195843253806,43,0.7694224253700577,10
9381,0.8596581484029374,33,0.7790249076868873,11
9382,0.8524793713479537,47,0.78439667162357,10
9385,0.8401688779987597,33,0.7697380069149661,13
9386,0.8609600566409918,33,0.7719093967076093,11
9387,0.8717254645338058,33,0.762094153344544,10
9388,0.903543223337909,33,0.79380415114871,14
9389,0.8601796031821914,33,0.7659322028340558,20
9390,0.8630655132040856,34,0.7724987590729183,11
9391,0.8413318163454184,33,0.7334213818373714,10
9392,0.8469816520938905,33,0.7548313667255767,10
9393,0.8599097995242528,32,0.7788590425655314,10
9394,0.863982942892629,32,0.7859793442351872,12
9395,0.8227441530482205,33,0.7667878962065421,10
9396,0.8742436046775441,34,0.7639376347264325,10
9397,0.8491507589423106,32,0.7607835708451672,19
9398,0.8514325713065335,55,0.7620661061150561,11
9399,0.8766872185676892,41,0.7804231458642088,15
9400,0.8394209800237419,47,0.7746790893814376,10
9402,0.8527435896539801,33,0.7737736796763807,15
9403,0.8292424728187657,33,0.7635602168968687,12
9404,0.8896532849963114,33,0.7793285988293323,10
9405,0.8725581797959333,32,0.7743989135474382,12
9406,0.9043571837778501,32,0.782797611877976,10
9407,0.8613815505975237,46,0.790884456573932,13
9408,0.843482617128872,33,0.7667030219771211,10
9409,0.856905942046916,32,0.768628478970882,14
9412,0.8296150847615238,74,0.7843377520252109,20
9414,0.8518621141937083,33,0.7690139746200584,9
9415,0.8327963437063237,58,0.7718534115026394,24
9416,0.8921802087759938,33,0.7754991882415609,11
9417,0.8350202378375499,33,0.7642794877030592,12
9419,0.8746514582097772,33,0.7703124189296551,18
9420,0.8525427192661447,33,0.7699792720167088,17
9421,0.8892051493152137,33,0.7970071003055765,11
9422,0.8533538147978934,33,0.7687632631800373,10
9423,0.8581580706831239,41,0.7765894360311391,15
9424,0.8548435949168823,41,0.7690428389652164,10
9425,0.8332778329952522,42,0.7439515846953362,14
9426,0.862573949795305,60,0.7756831917366652,19
9427,0.824339682305162,32,0.7516748198174541,11
9428,0.8708710155650806,35,0.7894093035806135,14
9430,0.8816958646613153,34,0.8078603133443065,12
9431,0.8478493659058177,34,0.7721847908134671,10
9432,0.8489232615954493,34,0.7605220449631194,15
9433,0.870751531429126,33,0.7926186601251014,15
9434,0.809546360190895,33,0.7653747961906011,15
9435,0.8211027739378888,32,0.7615791453428241,12
9437,0.8506187106077633,34,0.772201093951138,10
9438,0.8605478357605711,32,0.7707858488592367,9
9439,0.8491924413028359,33,0.757901338129935,11
9440,0.8715582365347112,64,0.7677247974834641,17
9441,0.8212084604146388,34,0.7620310288144508,9
9443,0.8195912113021705,32,0.7798347454370829,12
9445,0.8973781326372641,33,0.7581497327477337,15
9446,0.8404854509706322,54,0.7513168573460801,13
9448,0.832393672017436,43,0.7714343262496355,16
9449,0.8723158771505918,38,0.7796689372682316,11
9450,0.8825732418302183,33,0.7819249244736534,13
9451,0.8494155285673753,30,0.7683158640555345,10
9452,0.8608493435626818,33,0.7543609757200014,11
9453,0.8704584591706247,34,0.7756426421832324,18
9454,0.8493519442338481,31,0.7665586597809985,12
9455,0.8718455213214269,39,0.7647285164808758,13
9456,0.8610300564526899,37,0.7953792078280633,11
9457,0.8242030422356597,37,0.7552925963181262,11
9460,0.8735702277149364,33,0.7750284619851131,9
9461,0.8540218641812235,33,0.7868422545313195,10
9462,0.8046697551657618,44,0.7422118360301936,15
9463,0.8784579734592314,34,0.7741186968372977,13
9464,0.87650053957855,33,0.7684812291568447,16
9465,0.8696581199753983,36,0.7944062210496267,15
9466,0.8718890045211553,33,0.7658909049163813,13
9468,0.8776899140834502,33,0.7563357189212108,10
9469,0.8514609061395788,34,0.7831179711889639,10
9470,0.8402720033709139,32,0.7291768261759677,13
9472,0.8613104811979516,34,0.7744143916321268,10
9473,0.834694363930856,33,0.7658434324289776,11
9474,0.8149918531835522,36,0.7552870450372842,15
9475,0.8863323081961711,33,0.7775215227920133,11
9476,0.8509394525315799,34,0.7759738687476163,13
9477,0.8701530764705826,33,0.776052616174384,12
9478,0.8752035525768022,33,0.7876349778135389,11
9479,0.825241059007923,33,0.7674150975308914,29
9480,0.8705024064432396,34,0.784592105583249,18
9481,0.8349857168268182,34,0.7638888589483472,9
9483,0.8600516144451109,32,0.7652778029876542,11
9484,0.8663197553608667,33,0.7599098446389904,10
9485,0.8741723476437124,34,0.7732344975428145,10
9486,0.8400904731446989,36,0.7569631096449012,16
9487,0.8579571862384057,33,0.755334152512388,12
9488,0.868882619016537,34,0.7754928782561213,11
9490,0.8336756819660573,32,0.7620973785818111,10
9492,0.8542750415330381,55,0.781442323286014,20
9493,0.8894424358086666,34,0.7721484435956741,24
9495,0.856370051897112,33,0.7723744366177347,14
9496,0.8029589974685022,34,0.7521048071141732,11
9497,0.8763840624796166,67,0.7716346562133043,14
9499,0.8839311541965167,40,0.7724997195947287,10
9500,0.841776176342959,33,0.7574020319550507,15
9501,0.8809424200276159,33,0.7743211397641904,12
9502,0.8646411832923039,32,0.7736481063038512,10
9503,0.8696283186054254,32,0.7824057227392529,12
9504,0.8729551752472161,34,0.7653697771872352,12
9505,0.8353909646013171,32,0.7295916180199173,11
9506,0.8337398430452315,41,0.7497498789155207,10
9507,0.8787624161817926,34,0.7839181345200698,10
9508,0.8529359994495874,34,0.7710177589017586,9
9509,0.8656189927857232,33,0.7924502006821214,16
9510,0.8888075162347354,54,0.764856834986639,15
9511,0.8550257495755871,33,0.7737984183536474,15
9512,0.8392196421167787,33,0.7621321098568186,11
9513,0.8644319782291432,33,0.7940968846462069,37
9515,0.880148563805749,32,0.744485828617429,10
9516,0.8437607285177783,33,0.7582041031686302,23
9517,0.8597838982680739,35,0.7516007565409364,12
9518,0.8320942778729319,41,0.7634841117572859,9
9519,0.8496507967586917,33,0.7605037033867086,10
9521,0.8510775756198741,34,0.7773046814032114,10
9522,0.8484840823419555,34,0.7536299272026042,11
9523,0.8370744119611809,33,0.7537780103196842,15
9524,0.8717114853037472,33,0.7846462468253828,17
9525,0.8465124214910379,33,0.7622070775716673,10
9526,0.8828071630799674,45,0.7608469901503407,13
9527,0.8526829680961628,34,0.7620081826826895,16
9528,0.8806085381481528,34,0.768401696651661,10
9529,0.8529364173596521,39,0.7781248650622812,10
9530,0.8587599112896165,34,0.7759630067250313,10
9531,0.8264962663998128,32,0.7532543460052981,11
9532,0.8492327917975881,34,0.7571907577498492,10
9533,0.9139567470145901,33,0.7794152166873244,13
9534,0.9253369337556081,40,0.7932846527705713,12
9535,0.8326660812765964,33,0.7433645971243432,17
9536,0.855302306914401,33,0.7820458742925429,10
9537,0.8727119677007802,33,0.7879928444697238,15
9538,0.8604746599516018,33,0.7680011099251922,13
9541,0.8354735877690821,33,0.7440299220566469,11
9542,0.8500651048897141,44,0.768304469294506,12
9543,0.8359310533450135,34,0.7585512458493419,11
9544,0.8611911668702982,33,0.76692541607303,16
9545,0.8444255179528732,75,0.7746055065335701,16
9546,0.8211383736174087,33,0.7354104637652366,14
9547,0.8811757130739387,34,0.780494324746461,10
9548,0.8152978535346352,34,0.7532482638208103,20
9549,0.8373994771151304,45,0.7479816731559329,20
9550,0.8513985633785812,41,0.7714608179224909,9
9551,0.8503336573723743,33,0.7774431748012061,15
9552,0.8503636440638564,42,0.7861310523043578,11
9553,0.8375091391604264,34,0.7643546816511289,11
9554,0.8591408214836936,65,0.7823107097707889,22
9555,0.8964857943300459,34,0.8010309609942403,10
9556,0.8716060671654219,49,0.7808599839906601,12
9557,0.8884634665268905,34,0.7944710940913459,9
9558,0.8653263082601855,33,0.768975360403951,11
9559,0.8155755328491137,33,0.7631416916959014,13
9560,0.8217050114728823,32,0.7491210276185115,12
9561,0.8696845941753649,33,0.7951357093256517,12
9562,0.8507126182846003,32,0.7717910895597617,10
9564,0.8737083668014244,33,0.7729247586035417,15
9565,0.8651606670983082,39,0.7762409645062486,10
9566,0.8768271551580668,33,0.7882414994432996,16
9567,0.8722961969057955,32,0.7736452342778627,10
9568,0.8727456055259107,37,0.7582668355506457,10
9571,0.8472290918774397,49,0.7573465429880357,10
9572,0.8576989620796631,36,0.756864169256724,20
9573,0.8586835396075031,32,0.7941396426665546,15
9574,0.8236434513879646,34,0.7553143964396273,10
9575,0.8333991519694666,33,0.7626455132111922,12
9576,0.8320116068448598,32,0.7635345315393159,15
9577,0.8581368257882381,33,0.7742345743994318,9
9582,0.8884239340750046,33,0.7907533381538687,10
9583,0.8695252527469569,77,0.7630108634369919,32
9584,0.8751794856086302,32,0.8001527286730674,10
9585,0.8386249019153461,34,0.7817784075088264,12
9586,0.846339657764884,33,0.7856178009231592,18
9587,0.8418758033762227,33,0.7645296314852491,10
9588,0.8662479486221792,30,0.7772385335434983,10
9589,0.8579670598211342,36,0.7545348106663866,15
9590,0.8565188577869859,33,0.7781136387954211,14
9591,0.8909916935630778,33,0.79622416785602,14
9592,0.8776447198899661,34,0.7660180459002353,32
9593,0.8611696805424325,34,0.7678892143481698,12
9595,0.8451587906938848,34,0.7594930224425803,11
9596,0.8523883508540934,34,0.7834888288783843,12
9598,0.8375161606517626,34,0.7564075208779779,11
9599,0.8351562617218159,34,0.7692369996860317,10
9600,0.8504953531909037,33,0.7710928679031078,10
9601,0.8826145844479043,34,0.7862249103264435,10
9602,0.8556908100543982,32,0.7672465805801952,13
9604,0.8582096648255962,34,0.7688358301503402,10
9605,0.8702066567698228,84,0.812261537628534,32
9606,0.8197702649286995,33,0.7747476164378123,15
9607,0.8670982726996276,32,0.7852825457887195,16
9608,0.8510149916785849,34,0.7815248245327443,11
9609,0.8613824204930195,33,0.7662103328194946,16
9610,0.8506609723163584,33,0.7732439433913141,10
9611,0.878654246621095,49,0.7820669127416411,15
9612,0.8026214100216992,32,0.7246947503871716,16
9613,0.8441505196499625,33,0.7469752973069936,12
9614,0.8546102565511862,34,0.7741977316503352,9
9615,0.8132483284127761,33,0.7586830431863081,12
9618,0.8712920204618231,33,0.7899885633585856,12
9619,0.8749143653773985,34,0.7802864933259853,12
9620,0.8634393716445713,35,0.7703950666839054,15
9621,0.8543630245676671,40,0.7431111295818793,10
9623,0.8335357011003535,52,0.7547103755109358,16
